station,name,num_readings,avg_temp_f,max_temp_f,min_temp_f,total_prcp_in
06239099999,"F3 NETHERLANDS, NL",187,48.46,68.5,35.0,0.0
01338099999,"VANGSNES, NO",235,48.46,75.4,23.3,27.14
06074099999,"AARHUS SYD, DA",236,48.46,69.6,22.6,13.11
03008099999,"FAIR ISLE, UK",236,48.45,62.1,31.9,18.12
06682099999,"ELM, CH",232,48.44,70.2,14.4,39.47
01403099999,"UTSIRA FYR, NO",236,48.43,70.4,28.2,14.28
11304099999,"BRAND, AU",233,48.42,71.4,16.5,31.1
01307099999,"FEDJE, NO",236,48.41,71.7,28.0,0.0
12195099999,"SUWALKI, PL",236,48.39,71.6,17.4,14.07
11952099999,"POPRAD GANOVCE, LO",236,48.38,75.7,17.0,11.04
02641099999,"KRONOBERG, SW",236,48.36,72.4,18.4,0.0
03047099999,"TULLOCH BRIDGE, UK",236,48.36,70.6,21.0,32.15
03002099999,"BALTASOUND NUMBER 2, UK",236,48.35,64.3,29.0,22.87
01462099999,"PORSGRUNN, NO",236,48.35,74.9,16.4,16.47
03088099999,"INVERBERVIE NUMBER 2, UK",231,48.34,64.3,29.7,11.02
01481099999,"MELSOM, NO",236,48.33,75.4,13.5,21.18
01483099999,"TORP, NO",235,48.33,75.0,16.0,0.0
06604599999,"LES EPLATURES, CH",236,48.33,73.5,18.7,26.32
17064099999,"ISTANBUL BOLGE KARTAL, TU",34,48.32,58.4,42.1,2.29
01214099999,"REKDAL, NO",214,48.3,71.9,25.6,0.0
03225099999,"SHAP, UK",236,48.28,69.2,17.9,31.77
11214099999,"PREITENEGG, AU",236,48.27,74.2,18.2,1.87
12160099999,"ELBLAG MILEJEWO, PL",236,48.27,74.9,18.2,19.55
03044099999,"ALTNAHARRA NUMBER 2, UK",236,48.25,68.4,6.0,19.57
01482599999,"TORP, NO",236,48.24,75.0,16.6,0.0
07638099999,"BEZIERS VIAS, FR",13,48.23,54.1,32.8,0.13
11201099999,"SILLIAN, AU",236,48.23,74.1,14.1,25.7
11170099999,"LUNZ, AU",236,48.22,70.3,18.8,4.39
01494099999,"RYGGE, NO",236,48.21,75.6,9.3,14.9
06675099999,"EINSIEDELN, CH",232,48.17,72.8,17.4,36.99
01413099999,"SAERHEIM, NO",212,48.17,75.0,23.5,0.0
01424099999,"SAUDA, NO",236,48.16,74.9,14.0,52.27
01218099999,"TAFJORD, NO",236,48.15,76.1,16.9,20.43
06608099999,"CHAUMONT, CH",236,48.13,78.3,19.3,27.58
03230099999,"REDESDALE CAMP, UK",236,48.12,68.5,25.0,14.99
01311099999,"FLESLAND BERGEN, NO",236,48.11,73.1,23.1,32.18
02590099999,"VISBY, SW",236,48.11,71.5,27.3,0.0
02562099999,"MALMEN, SW",236,48.08,72.5,14.9,25.73
01486099999,"ASKER, NO",215,48.08,73.8,13.6,0.77
15261099999,"INTORSURA BUZAULUI, RO",236,48.07,77.2,10.2,15.81
01228099999,"SULA, NO",224,48.06,72.5,27.5,0.0
08215099999,"NAVACERRADA PUERTO, SP",232,48.06,77.9,24.1,47.3
01210099999,"VIGRA ALESUND, NO",236,48.04,71.7,24.9,0.0
01412099999,"OBRESTAD, NO",236,48.04,70.5,20.0,19.17
01205099999,"SVINOY LH, NO",235,48.02,68.4,30.5,0.0
01480099999,"DRAMMEN BERSKOG, NO",236,48.02,76.4,9.2,12.97
11136099999,"KRIMML, AU",232,47.98,72.0,13.3,28.82
01320099999,"SANDANE ANDA, NO",236,47.97,75.2,18.5,0.0
11414099999,"KARLOVY VARY, EZ",236,47.97,77.1,16.5,12.53
02510399999,"TROLLHATTAN VANERSBORG, SW",236,47.94,74.3,7.9,0.0
03162099999,"ESKDALEMUIR, UK",236,47.94,66.8,22.1,33.52
06496099999,"ELSENBORN MIL, BE",230,47.92,79.7,19.9,8.67
12136099999,"LEBUNIA, PL",234,47.9,76.0,20.7,19.01
11171099999,"ST SEBASTIAN MARIAZELL, AU",236,47.89,73.0,19.7,21.9
06689099999,"HOERNLI, CH",230,47.89,76.6,18.2,19.06
11367099999,"BAERNKOPF, AU",235,47.88,75.1,16.9,0.0
11252099999,"VIRGEN, AU",234,47.88,75.4,20.3,0.0
11934099999,"POPRAD TATRY, SK",236,47.87,74.1,15.4,16.6
02462099999,"UPPSALA UNIVERSITY, SW",221,47.86,73.9,11.2,37.29
06655099999,"ENGELBERG, CH",232,47.85,73.0,15.4,47.35
03005099999,"LERWICK, UK",236,47.82,63.7,28.1,0.68
01225099999,"VEIHOLMEN, NO",236,47.8,70.5,27.0,0.0
07314099999,"CHASSIRON, FR",13,47.8,56.1,36.5,1.19
02428399999,"OREBRO, SW",236,47.79,72.3,8.4,0.0
02446099999,"VASTERAS, SW",236,47.79,72.5,9.9,0.0
06494099999,"MONT RIGI, BE",232,47.77,75.3,24.0,27.82
02526099999,"LANDVETTER, SW",236,47.76,73.8,18.3,0.0
11020099999,"STIFT ZWETTL, AU",236,47.76,71.0,16.9,1.66
11423099999,"PRIMDA, EZ",236,47.76,78.7,16.8,32.57
11024099999,"JAUERLING, AU",232,47.71,75.8,17.2,15.74
01212099999,"ONA II, NO",228,47.7,68.8,29.0,0.0
11346099999,"RAURIS, AU",232,47.67,71.5,13.5,25.55
01217099999,"ARO, NO",236,47.65,76.3,18.1,0.0
15170099999,"MIERCUREA CIUC, RO",236,47.58,76.4,15.1,16.1
02485399999,"SKAVSTA, SW",236,47.58,71.8,12.1,0.0
01237099999,"HITRA, NO",236,47.53,78.9,24.3,31.66
01470099999,"GVARV, NO",236,47.51,73.9,10.5,12.99
11683099999,"SVRATOUCH, EZ",236,47.51,78.0,18.8,37.4
06703099999,"LES CHARBONNIERES, CH",236,47.51,72.3,21.7,25.08
01223099999,"KVERNBERGET, NO",236,47.48,78.7,22.0,0.0
01469099999,"HONEFOSS HOYBY, NO",236,47.46,75.9,8.2,10.27
01259099999,"BUHOLMRASA LH, NO",235,47.44,76.4,23.6,0.0
01326099999,"MODALEN III, NO",203,47.43,75.7,19.1,5.4
01240099999,"HALTEN FYR, NO",232,47.42,73.4,26.6,0.0
01241099999,"ORLAND, NO",236,47.39,79.3,20.1,25.5
02978099999,"HELSINKI KAISANIEMI, FI",236,47.34,75.6,16.4,0.17
15184099999,"ROSIA MONTANA, RO",236,47.34,75.0,14.9,39.94
01315099999,"EVANGER, NO",214,47.33,75.2,11.0,0.0
06735099999,"ADELBODEN, CH",232,47.33,73.2,16.4,36.51
06724099999,"MONTANA, CH",232,47.32,73.4,20.0,18.4
01442099999,"BYGLANDSFJORD, NO",236,47.28,72.9,14.5,7.9
01485099999,"DANDE GALLEBERG, NO",230,47.27,73.4,11.0,0.0
02998099999,"HELSINKI KUMPULA, FI",236,47.24,76.2,15.2,0.56
01023199999,"DRAUGEN, NO",226,47.21,73.9,27.0,0.0
06012099999,"KIRKJA, DA",212,47.21,61.4,29.3,25.01
11918099999,"LIESEK, LO",236,47.2,71.8,15.5,19.03
13582099999,"KRUSEVO, MK",2,47.2,48.7,45.7,0.29
15107099999,"TOPLITA, RO",236,47.17,75.4,14.3,16.54
06619099999,"BULLET LA FRETAZ, CH",232,47.15,75.9,20.0,24.85
01449099999,"GJERSTAD, NO",215,47.11,73.4,3.3,0.0
11766099999,"CERVENA, EZ",236,47.1,76.6,17.6,18.43
01425099999,"EIK HOVE, NO",236,47.09,71.4,8.8,41.65
02418099999,"KARLSTAD, SW",236,47.08,74.2,4.1,0.0
01355099999,"LAERDAL IV, NO",236,47.08,74.6,12.8,0.0
15127099999,"JOSENI, RO",236,47.07,74.8,14.5,27.25
01270099999,"KVITHAMAR, NO",18,47.06,67.5,31.2,3.09
02773099999,"TURKU ARTUKAINEN, FI",236,47.06,76.8,17.7,0.53
07207099999,"BELLE ILE LE TALUT, FR",13,47.01,56.8,36.2,2.66
02724099999,"LUMPARLAND LANGNAS HARBOUR, FI",234,46.94,74.0,22.5,1.45
02661099999,"KOSTA ORREFORS, SW",215,46.94,70.8,17.0,15.5
02550099999,"JONKOPING, SW",236,46.93,72.2,16.8,0.0
02747099999,"TURKU RAJAKARI, FI",236,46.93,75.1,21.5,0.0
11464099999,"MILESOVKA, EZ",236,46.91,77.7,17.7,17.71
03039099999,"BEALACH NA BA NUMBER 2, UK",143,46.87,69.6,32.0,0.0
02556099999,"HAGSHULT, SW",236,46.87,71.2,15.7,0.0
12001099999,"PETROBALTIC BETA, PL",74,46.86,70.4,27.7,0.0
01209099999,"ORSTA VOLDA HOVDEN, NO",236,46.86,74.2,8.1,0.0
02743099999,"KEMIONSAARI VANO, FI",236,46.86,74.0,22.4,0.0
11366099999,"SAALBACH, AU",234,46.85,73.8,9.6,30.07
03031099999,"LOCH GLASCARNOCH, UK",229,46.83,68.3,14.6,27.98
04085099999,"SKJALDTHINGSSTADIR, IC",26,46.79,78.8,18.5,0.0
02950099999,"PARAINEN FAGERHOLM, FI",235,46.79,75.2,22.0,0.0
06011099999,"TORSHAVN, DA",230,46.79,57.8,29.1,26.88
01271099999,"VAERNES TRONDHEIM, NO",236,46.78,79.8,11.6,23.37
06005099999,"MYKINES, DA",224,46.76,61.7,31.6,0.0
11148099999,"ST. MICHAEL IM LUNGAU, AU",234,46.74,71.6,10.7,19.34
01112099999,"BRONNOY BRONNOYSUND, NO",236,46.73,78.6,23.7,0.0
01376099999,"GULSVIK II, NO",236,46.73,75.2,4.4,12.57
01262099999,"NORDOYAN FYR, NO",236,46.72,73.4,26.5,0.0
01242099999,"AFJORD II, NO",215,46.71,79.2,15.2,0.75
02458099999,"UPPSALA, SW",236,46.67,72.3,7.0,0.0
02981099999,"PARAINEN UTO, FI",236,46.66,73.6,23.8,8.42
06721099999,"BINN, CH",235,46.64,75.7,16.7,20.93
11351099999,"RAMSAU DACHSTEIN, AU",235,46.61,72.8,16.4,0.0
02746099999,"HANKO TULLINIEMI, FI",236,46.61,73.3,21.9,0.0
07645099999,"NIMES COURBESSAC, FR",13,46.6,55.4,36.4,0.24
02750099999,"HANKO TVARMINNE, FI",236,46.59,72.6,19.3,1.17
02985199999,"ESPOO TAPIOLA, FI",236,46.58,73.7,15.3,0.55
02490099999,"SVANBERGA, SW",235,46.56,71.4,8.6,10.26
12625099999,"ZAKOPANE, PL",236,46.53,73.0,13.3,24.19
07300099999,"SAINT SAUVEUR, FR",13,46.52,55.0,34.6,1.5
02000199999,"LJUNGBYHED, SW",191,46.51,69.6,17.3,0.0
07100099999,"OUESSANT, FR",13,46.49,55.6,41.2,2.06
02706099999,"LOHJA PORLA, FI",236,46.47,73.5,15.0,0.82
01102099999,"SKLINNA FYR, NO",235,46.46,73.0,27.9,0.0
06728099999,"GRAECHEN, CH",236,46.45,72.6,17.6,29.51
06009099999,"AKRABERG, DA",230,46.45,59.8,30.7,6.55
01455099999,"TVEITSUND, NO",236,46.44,71.3,10.2,16.89
01232099999,"VINJEORA II, NO",236,46.43,74.6,14.3,24.11
02906099999,"KEMIONSAARI KEMIO, FI",236,46.42,72.8,12.6,0.85
07103099999,"POINTE DU RAZ, FR",13,46.39,55.3,39.0,2.63
11383099999,"SEMMERING, AU",234,46.38,71.4,18.0,0.0
02428599999,"TORSBY, SW",236,46.38,73.2,-4.9,0.0
01453099999,"HYNNEKLEIV, NO",216,46.35,72.0,-2.2,0.0
06796099999,"STATION MARIA VAL MUESTAIR, CH",232,46.35,72.6,20.7,22.05
06639099999,"NAPF, CH",236,46.34,75.9,17.0,37.77
02984099999,"INKOO BAGASKAR, FI",236,46.34,73.3,18.8,0.0
02759099999,"PORVOO HARABACKA, FI",236,46.33,76.1,13.7,1.08
01102599999,"HEIDRUN, NO",236,46.33,67.3,26.6,0.0
02974099999,"HELSINKI VANTAA, FI",236,46.3,75.5,13.2,0.41
01473099999,"KONGSBERG BRANNSTASJON, NO",236,46.29,73.7,3.9,14.01
02794099999,"KIRKKONUMMI MAKILUOTO, FI",236,46.25,73.3,19.3,0.0
02741099999,"JOMALA JOMLABY, FI",236,46.25,74.4,17.6,0.88
06010099999,"VAGAR, FO",236,46.24,64.9,25.8,0.0
01116099999,"STOKKA SANDNESSJOEN, NO",236,46.23,76.9,22.0,0.0
01384099999,"GARDERMOEN OSLO, NO",236,46.21,74.5,3.3,20.0
16033099999,"DOBBIACO, IT",228,46.21,73.1,12.8,20.25
01282099999,"RORVIK RYUM, NO",236,46.21,77.6,23.3,0.0
02790099999,"KUMLINGE KK, FI",233,46.16,74.5,21.8,0.0
02991099999,"PORVOO EMASALO, FI",236,46.15,76.5,15.7,0.0
02967099999,"KOTKA HAAPASAARI, FI",236,46.14,78.0,15.8,0.0
01468099999,"KONGSVINGER, NO",232,46.12,73.5,-3.0,15.07
02435099999,"BORLANGE, SW",236,46.1,71.1,6.6,0.0
02757099999,"RAASEPORI JUSSARO, FI",236,46.1,72.8,19.7,0.0
02828099999,"KAARINA YLTOINEN, FI",235,46.09,73.8,13.5,0.69
02992099999,"LOVIISA ORRENGRUND, FI",236,46.05,77.0,16.3,0.0
01117099999,"TJOTTA, NO",233,46.04,79.6,22.1,0.0
02972099999,"TURKU, FI",236,46.03,73.4,16.6,0.0
06798099999,"SCUOL, CH",232,46.02,71.1,12.6,21.21
02460099999,"ARLANDA, SW",236,45.97,70.7,11.8,0.0
01337099999,"VOSSEVANGEN, NO",236,45.95,74.8,1.7,27.59
11938099999,"TELGART, LO",236,45.95,71.9,16.0,19.31
01257099999,"TRONDHEIM VOLL, NO",236,45.95,79.3,14.0,24.7
02937099999,"KOKEMAKI TULKKILA, FI",236,45.94,76.5,14.1,0.38
02943099999,"TAMPERE SIILINKARI, FI",227,45.94,77.1,15.6,0.0
02754099999,"HAMEENLINNA KATINEN, FI",236,45.92,75.0,11.9,0.67
07438099999,"LA ROCHE, FR",16,45.91,59.9,27.1,2.24
02611099999,"HELSINGBORG, SW",14,45.9,52.2,39.5,0.09
06617099999,"LA BREVINE, CH",236,45.9,68.5,5.0,30.66
02976099999,"KOTKA RANKKI, FI",236,45.9,77.1,14.9,0.85
02493099999,"SODERARM, SW",207,45.88,71.7,22.1,0.0
02795099999,"HELSINKI HARMAJA, FI",236,45.88,76.3,18.7,0.0
01419099999,"LIARVATN, NO",236,45.88,71.5,11.6,50.04
02980099999,"LEMLAND NYHAMN, FI",236,45.86,73.5,25.3,0.0
01277099999,"STEINKJER, NO",235,45.85,78.4,12.7,26.05
01477099999,"KONNERUD, NO",236,45.84,73.6,7.0,30.21
01108099999,"VEGA VALLSJO, NO",235,45.84,76.6,21.8,28.56
02970099999,"MARIEHAMN, FI",236,45.83,73.5,12.6,0.0
01272099999,"FROSTA, NO",177,45.82,79.1,16.9,5.55
01203099999,"KRAKENES, NO",190,45.82,69.9,29.5,0.0
01471099999,"VEGGLI II, NO",236,45.82,71.7,8.1,12.18
01290099999,"NAMSOS AIRPORT, NO",236,45.78,79.3,16.1,0.0
02987099999,"PORVOO KALLBADAGRUND, FI",236,45.72,75.4,19.3,0.0
01385099999,"HAMER, NO",236,45.72,74.9,4.2,12.2
02952099999,"PORI, FI",236,45.71,77.5,15.9,0.0
07622099999,"LAMOTHE AUCH GERS, FR",13,45.69,54.9,29.9,0.38
01121099999,"SOLVAER III, NO",236,45.69,73.0,25.5,0.0
15302099999,"PREDEAL, RO",236,45.64,74.2,12.3,79.25
01386099999,"HAMAR II, NO",236,45.62,73.8,0.1,9.49
06252099999,"K13 A, NL",135,45.59,56.7,34.8,0.0
02830099999,"KOUVOLA ANJALA, FI",236,45.58,77.1,9.4,1.43
02964099999,"KUSTAVI ISOKARI, FI",236,45.57,72.6,22.4,2.28
01336099999,"BULKEN, NO",218,45.57,73.7,12.4,3.55
07203099999,"BEG MELEN, FR",13,45.56,55.6,34.3,3.3
01234099999,"ORKDAL THAMSHAMN, NO",236,45.55,75.7,4.3,22.16
02965099999,"LAHTI LAUNE, FI",222,45.52,77.3,10.5,0.0
01115099999,"MYKEN, NO",235,45.52,69.3,28.5,19.42
01087699999,"NORNE OIL PLATFORM, NO",236,45.5,65.9,27.8,0.0
11173099999,"FISHBACH, AU",7,45.49,71.6,23.6,0.0
01321099999,"STRYN, NO",236,45.49,75.9,12.0,26.37
06777099999,"MONTE GENEROSO, CH",232,45.48,72.0,21.5,49.69
15163099999,"BAISOARA, RO",236,45.48,72.3,11.6,39.0
02763099999,"TAMPERE HARMALA, FI",236,45.47,76.2,12.9,1.06
02975099999,"HELSINKI MALMI, FI",211,45.47,75.7,13.4,0.0
01392099999,"FLISA II, NO",233,45.45,73.0,-4.9,12.1
02704099999,"HATTULA LEPAA AWS, FI",236,45.43,74.1,11.9,0.48
02768099999,"HEINOLA ASEMANTAUS, FI",236,45.43,76.8,8.1,0.82
07139099999,"ALENCON VALFRAMBERT, FR",19,45.42,69.4,27.8,3.0
01382099999,"KISE, NO",235,45.42,72.9,6.2,12.85
02761099999,"RAUMA KYLMAPIHLAJA, FI",236,45.37,72.1,22.2,0.0
06759099999,"CIMETTA, CH",236,45.36,72.4,20.9,44.32
01444099999,"VALLE, NO",217,45.36,71.0,-3.1,5.85
11119099999,"SEEFELD, AU",236,45.35,68.6,12.7,2.66
01488099999,"HAKADAL, NO",236,45.32,73.7,1.3,17.83
02829099999,"HYVINKAA HYVINKAANKYLA, FI",236,45.31,75.4,11.8,0.24
11161099999,"PRAEBICHL, AU",236,45.3,70.6,17.5,2.44
02963099999,"JOKIOINEN, FI",235,45.28,73.4,13.2,0.87
07116099999,"BATZ ISLAND, FR",13,45.28,56.4,36.6,3.73
01323099999,"BRINGELAND FORDE, NO",236,45.25,77.1,17.5,0.0
07628099999,"MURET LHERM, FR",13,45.23,54.4,29.1,0.95
02993099999,"HAMMARLAND MARKET, FI",236,45.2,72.3,23.2,0.0
07563099999,"AVIGNON, FR",13,45.2,56.4,34.4,0.35
04146099999,"VESTMANNAEYJABAER, IC",236,45.18,62.0,23.8,0.0
01484099999,"AURSKOG, NO",236,45.16,71.7,-5.9,16.38
02777099999,"SALO KIIKALA AIRFIELD, FI",236,45.14,74.4,12.5,0.64
02727099999,"ASIKKALA PULKKILANHARJU, FI",236,45.12,76.3,10.5,0.0
15301099999,"FUNDATA, RO",236,45.11,74.5,11.3,23.01
15316099999,"CUNTU, RO",236,45.1,74.3,10.8,63.81
11129099999,"PASSO DEL BRENNERO, IT",236,45.1,70.3,15.0,2.26
02758099999,"VIHTI MAASOJA, FI",236,45.1,72.5,9.7,0.0
02756099999,"SALO KARKKA, FI",221,45.09,74.3,10.7,1.02
02966099999,"UTTI, FI",236,45.06,78.0,5.5,0.0
01139099999,"VAEROY HELIPORT, NO",109,45.04,66.2,29.3,0.0
02751099999,"PORI TAHKOLUOTO HARBOUR, FI",236,44.99,73.1,22.3,0.0
11457099999,"CHURANOV, EZ",236,44.98,72.7,15.0,26.34
02989099999,"HELSINKI LIGHTHOUSE, FI",225,44.96,74.2,19.2,0.0
02944099999,"TAMPERE PIRKKALA, FI",236,44.95,76.0,13.3,0.0
02831099999,"VIROLAHTI KOIVUNIEMI, FI",236,44.92,76.9,6.9,2.6
01332099999,"FJAERLAND BREMUSEET, NO",236,44.91,69.5,8.5,39.64
04170099999,"SKARDSFJORUVITI, IC",236,44.9,60.2,12.0,0.0
02957099999,"VAASA KLEMETTILA, FI",236,44.84,76.1,12.6,2.13
16219099999,"TERMINILLO MOUNTAIN, IT",233,44.83,67.7,18.3,34.35
02982099999,"HANKO RUSSARO, FI",220,44.77,71.3,21.9,0.43
02765099999,"LUHANKA JUDINSALO, FI",236,44.77,77.4,9.0,0.0
01152099999,"BODO, NO",236,44.74,74.2,18.2,26.59
06748099999,"ZERMATT, CH",232,44.71,70.8,16.1,13.94
07121099999,"BREHAT ISLAND, FR",13,44.7,57.1,36.5,3.49
02767099999,"HAMEENLINNA LAMMI PAPPILA, FI",236,44.69,74.1,9.4,0.33
02958099999,"LAPPEENRANTA, FI",236,44.66,78.7,3.6,0.78
02718099999,"PUUMALA KK URHEILUKENTTA, FI",236,44.66,77.4,4.3,0.46
04120099999,"GRINDAVIK, IC",236,44.64,62.8,21.3,0.0
01144099999,"HELLIGVAER II, NO",236,44.64,71.2,23.7,0.0
02956099999,"KOUVOLA UTTI LENTOPORTINTIE, FI",232,44.62,76.6,5.2,0.02
01114099999,"REIPA, NO",236,44.61,73.0,12.9,43.01
02931099999,"KASKINEN SALGRUND, FI",236,44.61,74.8,16.8,1.0
15069099999,"POIANA STAMPEI, RO",236,44.6,70.6,11.2,90.64
01107099999,"ROST NOR AFB, NO",236,44.57,65.3,28.8,22.23
01378099999,"LILLEHAMMER SAETHERENGEN, NO",236,44.55,73.2,4.3,15.61
01146099999,"SKAMDAL, NO",201,44.55,74.7,16.0,0.0
02946099999,"JAMSA HALLI LENTOASEMANTIE, FI",236,44.52,76.7,5.0,0.27
02850099999,"VARKAUS KOLSUANNIEMI, FI",236,44.5,79.0,0.9,0.34
01160099999,"SKROVA FYR, NO",235,44.49,72.6,24.6,0.0
01293099999,"MERAKER EGGE, NO",223,44.46,75.9,4.3,30.95
02949099999,"SOMERO SALKOLA, FI",236,44.43,72.6,13.9,0.73
02753099999,"KANKAANPAA NIINISALO AIRFIELD, FI",236,44.42,76.9,13.3,1.17
15254099999,"PALTINIS SIBIU, RO",236,44.39,73.5,10.4,25.71
01273099999,"SELBU, NO",236,44.37,75.8,5.9,21.76
04030099999,"REYKJAVIK, IC",236,44.34,60.5,14.3,0.0
01373099999,"NESBYEN TODOKK, NO",236,44.32,73.0,-5.1,9.42
07540099999,"MONTAUBAN, FR",13,44.32,52.3,28.2,0.8
02752099999,"KRISTIINANKAUPUNKI LIGHTHOUSE, FI",236,44.3,72.3,18.5,0.0
01490099999,"TRYVANNSHOGDA, NO",236,44.3,74.4,17.0,28.52
02955099999,"KUOPIO SAVILAHTI, FI",236,44.27,79.8,-2.1,1.13
11643099999,"PEC POD SNEZKOU, EZ",236,44.24,70.1,12.1,24.83
01221099999,"TAGDALEN, NO",204,44.19,76.1,13.0,2.1
02911099999,"VAASA, FI",236,44.14,74.8,10.9,0.0
04072099999,"FAGURHOLSMYRI, IC",236,44.14,64.0,18.5,0.0
01368099999,"LEIRIN, NO",9,44.12,56.4,14.9,0.0
06722099999,"EVOLENE VILLAZ, CH",236,44.12,70.3,14.4,16.79
02772099999,"RANTASALMI RUKKASLUOTO, FI",236,44.08,80.0,2.3,0.0
11308099999,"WARTH, AU",232,44.06,68.5,10.4,39.84
02945099999,"HALLI, FI",236,44.06,76.2,4.7,0.0
15315099999,"SEMENIC, RO",236,44.05,72.6,9.9,23.06
01133099999,"LAKSFORS, NO",214,44.04,75.3,7.0,1.84
02833099999,"SEINAJOKI PELMAA, FI",236,44.03,75.8,7.5,1.04
06716099999,"MOTTEC, CH",236,44.02,68.6,13.3,17.13
04124099999,"STRAUMSVIK, IC",236,43.99,59.9,10.4,0.0
02947099999,"MIKKELI, FI",236,43.98,76.5,3.3,0.5
02780099999,"KORSNAS BREDSKARET, FI",230,43.95,73.7,15.3,0.0
01143099999,"DRAG AJLUOKTA, NO",236,43.92,72.6,16.2,29.09
15325099999,"SINAIA 1500, RO",236,43.9,72.9,9.8,63.94
01105099999,"ROTVAER, NO",221,43.9,69.3,21.2,0.0
01158099999,"SETSA, NO",216,43.86,73.3,9.0,1.14
04064099999,"KIRKJUBAEJARKLAUSTUR, IC",236,43.84,63.0,18.9,0.0
04048099999,"VESTMANNAEYJAR, IC",236,43.84,59.7,22.8,0.0
07020099999,"LA HAGUE, FR",13,43.79,54.2,36.0,1.84
01161099999,"SVOLVAER HELLE, NO",236,43.79,71.6,22.6,0.0
02919099999,"LAPPEENRANTA HIEKKAPAKKA, FI",232,43.78,77.1,3.1,0.0
15118099999,"STANA DE VALE, RO",236,43.78,67.8,8.1,44.3
11241099999,"SCHOECKL, AU",236,43.77,70.0,12.0,21.69
07117099999,"PLOUMANAC H PERROS GUIREC, FR",13,43.75,56.6,34.1,3.43
04018016201,"KEFLAVIK, IC",236,43.71,60.1,22.1,0.0
07330099999,"SOUCHE NIORT MARAIS POITEVIN, FR",13,43.71,55.4,32.2,3.38
02781099999,"STROMMINGSBADN, FI",236,43.7,73.3,20.1,0.0
02778099999,"SAVONLINNA PUNKAHARJU, FI",236,43.7,76.6,-0.3,0.39
02917099999,"KUOPIO, FI",236,43.7,78.5,-2.3,0.0
04065599999,"BILDUDALUR, IC",200,43.7,63.3,20.2,0.0
15320099999,"PARANG, RO",236,43.69,71.2,10.0,68.52
01156099999,"BO I VESTERALEN, NO",236,43.69,70.9,24.7,23.8
02915099999,"VIITASAARI, FI",236,43.69,78.5,-0.5,0.25
02736099999,"JUVA PARTALA, FI",236,43.69,76.3,0.6,0.0
14324099999,"ZAVIZAN, HR",236,43.67,69.1,12.3,44.38
02948099999,"SAVONLINNA, FI",236,43.67,76.7,-0.2,0.0
02733099999,"LAPPEENRANTA KONNUNSUO, FI",236,43.67,75.4,-0.0,0.0
04130099999,"REYKJAVIK, IC",236,43.66,61.3,16.8,0.0
07577099999,"MONTELIMAR ANCONE, FR",13,43.65,54.0,34.6,0.94
01122099999,"KJAERSTAD, NO",236,43.63,76.8,9.2,39.84
02732099999,"KUOPIO RITONIEMI, FI",236,43.62,79.1,-2.3,0.0
02769099999,"KAUHAJOKI KUJA KOKKO, FI",236,43.62,76.3,11.6,3.37
06702099999,"LA DOLE, CH",232,43.62,73.2,16.8,33.41
01327099999,"KVAMSKOGEN JONSHOGDI, NO",236,43.62,73.1,13.7,62.13
02924599999,"SEINAJOKI, FI",236,43.61,77.6,6.5,0.0
02366099999,"SUNDSVALL HARNOSAND SUNDSVALL TIMRA, SE",236,43.61,72.7,8.3,0.0
01254099999,"KOTSOY, NO",236,43.6,73.0,3.9,23.86
04082099999,"HORNAFJORDUR, IC",235,43.56,64.4,19.3,0.0
07535099999,"GOURDON, FR",13,43.55,53.3,25.2,1.44
01224099999,"AALESUND, NO",127,43.53,57.8,24.9,1.29
02910099999,"MUSTASAARI VALASSAARET, FI",236,43.52,72.8,17.4,0.0
02770099999,"JUUPAJOKI HYYTIALA, FI",236,43.5,74.4,4.6,0.73
11933099999,"STRBSKE PLESO, LO",236,43.49,71.5,9.1,18.83
07632099999,"ALBI LE SEQUESTRE, FR",13,43.48,50.7,25.4,0.87
04104099999,"GUFUSKALAR, IC",235,43.48,60.7,21.7,0.0
11337099999,"LOFERER ALM, AU",232,43.48,70.6,13.5,29.3
01291099999,"GARTLAND, NO",236,43.45,77.2,4.2,39.15
04038099999,"EYRARBAKKI, IC",236,43.42,64.7,9.3,0.0
02913099999,"KAUHAVA, FI",236,43.41,75.3,5.2,0.41
01227099999,"INNERDALEN, NO",236,43.39,74.5,10.7,23.52
13378099999,"KOPAONIK, RI",236,43.38,74.5,8.4,18.79
04195099999,"ICELAND SITE, IC",236,43.34,68.9,16.9,0.0
02734099999,"PARIKKALA KOITSANLAHTI, FI",236,43.33,76.2,-1.3,0.73
02428499999,"MORA, SW",215,43.32,75.2,3.3,0.0
02771099999,"JOUTSA LEIVONMAKI SAVENAHO, FI",236,43.32,74.6,2.4,0.86
02708099999,"KARVIA ALKKIA, FI",236,43.27,76.3,6.8,0.78
01141099999,"LEKNES, NO",236,43.26,71.0,14.8,39.63
02924099999,"AHTARI MYLLYMAKI, FI",236,43.26,76.1,0.4,1.92
01253099999,"SOKNEDAL, NO",236,43.25,73.7,6.4,20.85
14006099999,"VOGEL, SI",236,43.25,68.5,12.7,91.88
15148099999,"BUCIN, RO",234,43.24,71.0,10.7,25.15
02935099999,"JYVASKYLA, FI",236,43.24,76.1,-1.8,0.85
02788099999,"KUOPIO MAANINKA, FI",236,43.2,78.2,-4.2,0.95
01308099999,"FURUNESET, NO",14,43.2,57.9,32.0,2.21
